date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:22	33563/33563	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:21%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/depa-add.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/depa-add.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:22	46206/46206	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:22%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/depa-all.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/depa-all.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:23	44635/44635	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:38%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/payments.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/payments.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:23	36331/36331	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:37%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/payments-add.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/payments-add.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:24	44651/44651	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:38%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/payments-invoice.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/payments-invoice.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:24	47913/47913	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:19%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/blog-dashboard.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/blog-dashboard.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:25	32936/32936	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:21%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/blog-post.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/blog-post.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:25	42558/42558	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/blog-list.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/blog-list.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:25	42952/42952	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/blog-details.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/blog-details.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:26	34945/34945	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:25%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/file-dashboard.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/file-dashboard.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:26	47167/47167	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:25%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/file-documents.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/file-documents.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:27	39004/39004	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:26%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/file-media.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/file-media.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:27	45979/45979	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:26%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/file-images.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/file-images.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:28	33234/33234	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:29%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/our-centres.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/our-centres.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:28	2842/2842	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:34%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-register.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-register.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:29	2068/2068	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:32%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-lockscreen.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-lockscreen.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:30	2219/2219	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:31%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-forgot-password.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-forgot-password.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:30	2130/2130	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:29%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-404.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-404.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:31	2062/2062	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:29%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-403.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-403.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:31	1934/1934	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:29%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-500.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-500.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:32	1867/1867	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:30%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-503.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-503.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:32	31640/31640	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:30%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-blank.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-blank.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:33	139248/139248	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:34%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-profile.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-profile.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:34	35188/35188	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:32%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-gallery.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-gallery.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:35	36053/36053	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:36%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-timeline.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-timeline.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:35	39896/39896	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:33%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-pricing.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-pricing.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:35	39818/39818	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:35%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-search-results.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-search-results.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:36	2217/2217	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:32%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-maintenance.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-maintenance.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:36	51939/51939	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:35%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-testimonials.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-testimonials.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:37	40074/40074	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:31%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/page-faq.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/page-faq.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:37	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/docs/index.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/docs/index.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:37	35589/35589	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:14:16%20GMT	https://wrraptheme.com/templates/iconic/dist/hospital/app-calendar.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hospital/app-calendar.html	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:38	3278/3278	---M-Z	200	added ('OK')	text/javascript	etag:%222ee1281-cce-5acd155317440-gzip%22	https://wrraptheme.com/templates/iconic/js/hospital/index.js	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/js/hospital/index.js	(from https://wrraptheme.com/templates/iconic/dist/hospital/index.html)
22:43:38	1150/1150	---M-Z	200	added ('OK')	image/x-icon	date:Wed,%2018%20Aug%202021%2010:13:18%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/favicon.ico	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/favicon.ico	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:39	11508/11508	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202020%2006:08:03%20GMT	https://wrraptheme.com/templates/iconic/dist/assets/vendor/chartist/css/chartist.min.css	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/assets/vendor/chartist/css/chartist.min.css	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:39	821/821	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Aug%202020%2006:05:08%20GMT	https://wrraptheme.com/templates/iconic/dist/assets/vendor/chartist-plugin-tooltip/chartist-plugin-tooltip.css	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/assets/vendor/chartist-plugin-tooltip/chartist-plugin-tooltip.css	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:39	3025/3025	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:21%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-login.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-login.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:40	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/hr/page-profile2.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-profile2.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:40	48588/48588	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:14%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-inbox.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-inbox.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:41	28773/28773	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:13%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-holidays.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-holidays.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:41	28872/28872	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:13%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-events.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-events.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:42	30188/30188	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:12%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-activities.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-activities.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:42	60668/60668	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:14%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-social.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-social.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:42	51046/51046	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:17%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/emp-all.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/emp-all.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:43	33353/33353	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:17%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/emp-leave.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/emp-leave.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:43	50527/50527	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:17%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/emp-attendance.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/emp-attendance.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:44	31984/31984	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:18%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/emp-departments.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/emp-departments.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:44	28140/28140	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:12%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/acc-payments.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/acc-payments.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:44	28698/28698	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:11%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/acc-expenses.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/acc-expenses.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:45	29539/29539	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:11%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/acc-invoices.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/acc-invoices.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:45	32401/32401	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:21%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/payroll-payslip.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/payroll-payslip.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:46	45035/45035	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:22%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/payroll-salary.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/payroll-salary.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:46	28791/28791	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:24%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/report-expense.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/report-expense.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:46	29635/29635	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:25%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/report-invoice.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/report-invoice.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:47	41080/41080	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:15%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-users.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-users.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:47	2827/2827	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:21%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-register.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-register.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:48	2053/2053	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-lockscreen.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-lockscreen.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:48	2204/2204	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-forgot-password.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-forgot-password.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:48	2115/2115	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:19%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-404.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-404.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:49	2045/2045	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:19%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-403.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-403.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:49	1919/1919	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-500.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-500.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:50	1852/1852	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:20%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/page-503.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/page-503.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:50	55411/55411	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:19%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/index2.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/index2.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:50	33762/33762	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:12%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-chat.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-chat.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:51	32536/32536	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:22%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/project-add.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/project-add.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:51	54786/54786	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:24%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/project-list.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/project-list.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:52	38348/38348	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:23%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/project-grid.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/project-grid.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:52	42874/42874	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:23%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/project-detail.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/project-detail.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:53	34962/34962	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:15%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/client-add.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/client-add.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:53	35313/35313	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:16%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/client-list.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/client-list.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:53	35745/35745	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:16%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/client-detail.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/client-detail.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:54	79717/79717	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:24%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/project-team.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/project-team.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:54	34376/34376	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:14%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-taskboard.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-taskboard.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:55	42639/42639	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Aug%202021%2010:13:15%20GMT	https://wrraptheme.com/templates/iconic/dist/hr/app-tickets.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-tickets.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:55	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/hr/app-calendar.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-calendar.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:56	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/hr/file-dashboard.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/file-dashboard.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:56	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/hr/app-contact.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/app-contact.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:56	4600/4600	---M--	404	error ('Not%20Found')	text/html	etag:%22c041aa-11f8-5827c2c756540%22	https://wrraptheme.com/templates/iconic/dist/hr/blog-list.html	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/hr/blog-list.html	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:58	232452/232452	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2009%20Aug%202021%2012:22:38%20GMT	https://wrraptheme.com/templates/iconic/dist/assets/bundles/chartist.bundle.js	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/assets/bundles/chartist.bundle.js	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:58	3617/3617	---M-Z	200	added ('OK')	text/javascript	etag:%222ee1283-e21-5acd15151a200-gzip%22	https://wrraptheme.com/templates/iconic/js/hr/index.js	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/js/hr/index.js	(from https://wrraptheme.com/templates/iconic/dist/hr/index.html)
22:43:59	1150/1150	---M-Z	200	added ('OK')	image/x-icon	date:Wed,%2018%20Aug%202021%2010:13:54%20GMT	https://wrraptheme.com/templates/iconic/dist/university/favicon.ico	D:/PFE/Yarabitemplate/wrraptheme.com/templates/iconic/dist/university/favicon.ico	(from https://wrraptheme.com/templates/iconic/dist/university/index.html)
